Provider,ip_claim_count,ip_bene_count,ip_reimb_sum,ip_reimb_mean,ip_admit_days_sum,ip_claim_days_sum,ip_diag_mean,ip_has_operating_rate,op_claim_count,op_bene_count,op_reimb_sum,op_reimb_mean,op_claim_days_sum,op_diag_mean,op_has_operating_rate,provider_bene_count,provider_age_mean,provider_age_std,provider_dead_rate,ChronicCond_Alzheimer_mean,ChronicCond_Heartfailure_mean,ChronicCond_Cancer_mean,total_claim_count,total_reimb_sum,reimb_per_claim,claims_per_bene,reimb_per_bene,ip_claim_share,op_claim_share,total_claim_days_sum,days_per_claim,FraudLabel
PRV53028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,300.0,100.0,3.0,4.333333333333333,0.0,3,80.2217659137577,4.402137997398386,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.0,300.0,99.99996666667778,0.9999996666667778,99.99996666667778,0.0,0.9999996666667778,3.0,0.9999996666667778,0
PRV53029,4.0,3.0,38000.0,9500.0,32.0,32.0,9.0,1.0,12.0,10.0,2050.0,170.83333333333334,13.0,2.9166666666666665,0.16666666666666666,11,73.40825088669031,14.261375096851186,0.0,1.5454545454545454,1.1818181818181819,1.9090909090909092,16.0,40050.0,2503.1248435546972,1.4545453223140616,3640.908759917386,0.24999998437500096,0.7499999531250029,45.0,2.8124998242187607,0
PRV53031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1390.0,231.66666666666666,6.0,1.6666666666666667,0.3333333333333333,6,79.80424366872006,9.734017440837604,0.0,1.6666666666666667,1.3333333333333333,2.0,6.0,1390.0,231.66662805556197,0.9999998333333611,231.66662805556197,0.0,0.9999998333333611,6.0,0.9999998333333611,0
PRV53032,5.0,4.0,44000.0,8800.0,38.0,38.0,8.2,0.8,18.0,15.0,4310.0,239.44444444444446,18.0,3.5555555555555554,0.1111111111111111,19,75.73630173997623,11.403516310114284,0.0,1.263157894736842,1.263157894736842,1.894736842105263,23.0,48310.0,2100.434691285448,1.2105262520775657,2542.631445124661,0.21739129489603065,0.7826086616257103,56.0,2.434782502835543,0
PRV53033,2.0,1.0,75000.0,37500.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76.24914442162903,0.0,0.0,2.0,1.0,2.0,2.0,75000.0,37499.981250009376,1.9999980000020001,74999.925000075,0.99999950000025,0.0,9.0,4.499997750001125,0
PRV53034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3400.0,1700.0,22.0,2.5,0.0,2,73.45790554414785,10.312820871678959,0.0,2.0,1.5,2.0,2.0,3400.0,1699.9991500004248,0.99999950000025,1699.9991500004248,0.0,0.99999950000025,22.0,10.99999450000275,0
PRV53035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,5140.0,151.1764705882353,90.0,2.235294117647059,0.23529411764705882,27,72.07321215808554,13.479606842098317,0.0,1.6296296296296295,1.5555555555555556,1.9259259259259258,34.0,5140.0,151.17646614186864,1.259259212620029,190.37036331961616,0.0,0.9999999705882362,90.0,2.6470587456747428,0
PRV53036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,69.0,39530.0,324.0163934426229,313.0,2.9098360655737703,0.21311475409836064,69,75.37267505877452,15.042145551363431,0.014492753623188406,1.5797101449275361,1.3768115942028984,1.9130434782608696,122.0,39530.0,324.0163907867509,1.7681159164041171,572.8985424217602,0.0,0.9999999918032788,313.0,2.5655737494625104,0
PRV53037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4340.0,482.22222222222223,9.0,2.111111111111111,0.1111111111111111,9,76.23089208304815,13.36632683203456,0.1111111111111111,1.3333333333333333,1.5555555555555556,1.7777777777777777,9.0,4340.0,482.2221686419813,0.9999998888889013,482.2221686419813,0.0,0.9999998888889013,9.0,0.9999998888889013,0
PRV53038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,13310.0,554.5833333333334,84.0,2.7083333333333335,0.08333333333333333,7,74.70186760535837,12.256317035712291,0.0,1.5714285714285714,1.2857142857142858,2.0,24.0,13310.0,554.5833102256954,3.42857093877558,1901.4282997959572,0.0,0.999999958333335,84.0,3.499999854166673,0
PRV53040,5.0,5.0,51000.0,10200.0,21.0,21.0,9.0,0.8,9.0,8.0,800.0,88.88888888888889,9.0,3.6666666666666665,0.0,13,79.59627231085136,11.89705369452798,0.0,1.7692307692307692,1.3076923076923077,1.8461538461538463,14.0,51800.0,3699.9997357143047,1.0769229940828466,3984.6150781065326,0.3571428316326549,0.6428570969387788,30.0,2.1428569897959293,0
PRV53042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,36.0,10090.0,258.71794871794873,60.0,3.0256410256410255,0.20512820512820512,36,73.67799832686896,12.274046398476212,0.0,1.5833333333333333,1.4166666666666667,1.8333333333333333,39.0,10090.0,258.71794208415537,1.0833333032407417,280.27776999228416,0.0,0.999999974358975,60.0,1.538461499013808,0
PRV53043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,24.0,37740.0,618.688524590164,258.0,2.5737704918032787,0.06557377049180328,24,74.23248916267397,11.465355560684714,0.0,1.7916666666666667,1.3333333333333333,1.9583333333333333,61.0,37740.0,618.6885144477293,2.5416665607638933,1572.4999344791693,0.0,0.9999999836065577,258.0,4.229508127385113,0
PRV53044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,49.0,14460.0,215.82089552238807,172.0,2.7313432835820897,0.16417910447761194,49,70.3650002095294,13.617382384296487,0.0,1.6326530612244898,1.4285714285714286,1.8775510204081634,67.0,14460.0,215.82089230118072,1.3673469108704712,295.102034793836,0.0,0.9999999850746272,172.0,2.567164140788595,0
PRV53045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,78.0,62730.0,290.4166666666667,652.0,2.787037037037037,0.12037037037037036,78,75.84685585917619,11.936414413636083,0.02564102564102564,1.6923076923076923,1.5256410256410255,1.8846153846153846,216.0,62730.0,290.4166653221451,2.7692307337278113,804.2307589201185,0.0,0.9999999953703704,652.0,3.018518504543896,0
PRV53047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,32.0,13060.0,165.31645569620252,198.0,2.721518987341772,0.189873417721519,32,78.00752908966462,11.635140536419826,0.0,1.65625,1.4375,1.75,79.0,13060.0,165.3164536035892,2.4687499228515652,408.1249872460942,0.0,0.9999999873417723,198.0,2.506329082198366,0
PRV53048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5620.0,802.8571428571429,39.0,2.5714285714285716,0.2857142857142857,6,69.84668035592061,21.20738602936084,0.0,1.6666666666666667,1.6666666666666667,2.0,7.0,5620.0,802.8570281632817,1.1666664722222546,936.6665105555816,0.0,0.9999998571428775,39.0,5.571427775510318,0
PRV53049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,5.0,2.0,2.5,0.0,2,68.83230663928816,3.535049917718379,0.0,1.5,1.0,1.5,2.0,10.0,4.99999750000125,0.99999950000025,4.99999750000125,0.0,0.99999950000025,2.0,0.99999950000025,0
PRV53050,2.0,2.0,3000.0,1500.0,5.0,5.0,8.0,0.5,6.0,6.0,730.0,121.66666666666667,6.0,2.3333333333333335,0.16666666666666666,7,76.88041458883347,10.907678724767282,0.14285714285714285,1.7142857142857142,1.1428571428571428,2.0,8.0,3730.0,466.2499417187573,1.14285697959186,532.8570667347047,0.24999996875000394,0.7499999062500118,11.0,1.3749998281250215,0
PRV53052,1.0,1.0,4000.0,4000.0,4.0,4.0,10.0,1.0,8.0,7.0,1530.0,191.25,28.0,2.875,0.0,8,67.73887748117727,13.910060790150071,0.0,1.75,1.25,1.875,9.0,5530.0,614.4443761728471,1.1249998593750177,691.2499135937609,0.11111109876543349,0.8888887901234679,32.0,3.5555551604938715,0
PRV53054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,27.0,10690.0,218.16326530612244,129.0,2.5714285714285716,0.12244897959183673,27,71.86381727381043,11.512652157219568,0.0,1.8148148148148149,1.4814814814814814,1.8888888888888888,49.0,10690.0,218.163260853811,1.8148147475994538,395.9259112620033,0.0,0.9999999795918372,129.0,2.6326530074968777,0
PRV53055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,28.0,22570.0,282.125,155.0,2.6,0.125,28,79.91806003715655,8.879088030523912,0.0,1.8214285714285714,1.4285714285714286,1.75,80.0,22570.0,282.12499647343753,2.8571427551020445,806.0713997831642,0.0,0.9999999875000002,155.0,1.9374999757812503,0
PRV53056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,22.0,10110.0,288.85714285714283,128.0,2.4857142857142858,0.08571428571428572,22,75.14056374836663,11.99573153964248,0.0,1.5909090909090908,1.5454545454545454,1.8181818181818181,35.0,10110.0,288.85713460408186,1.5909090185950445,459.54543365702574,0.0,0.9999999714285723,128.0,3.6571427526530647,0
PRV53057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,29.0,20640.0,389.4339622641509,195.0,2.830188679245283,0.05660377358490566,29,76.76688144634048,11.322560840390775,0.034482758620689655,1.5172413793103448,1.5517241379310345,1.8620689655172413,53.0,20640.0,389.4339549163405,1.8275861438763399,711.7241133888236,0.0,0.9999999811320759,195.0,3.679245213599147,0
PRV53059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,16320.0,494.54545454545456,87.0,3.0606060606060606,0.21212121212121213,21,78.88100127114501,11.828581280807553,0.0,1.5238095238095237,1.2380952380952381,1.8095238095238095,33.0,16320.0,494.5454395592291,1.571428496598643,777.1428201360561,0.0,0.9999999696969707,87.0,2.6363635564738317,0
PRV53061,1.0,1.0,9000.0,9000.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98.41752224503765,0.0,0.0,2.0,2.0,2.0,1.0,9000.0,8999.991000009,0.9999990000010001,8999.991000009,0.9999990000010001,0.0,2.0,1.9999980000020001,0
PRV53062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,190.0,47.5,4.0,2.25,0.0,4,72.31211498973306,19.89182633339308,0.0,1.5,1.5,2.0,4.0,190.0,47.499988125002965,0.9999997500000625,47.499988125002965,0.0,0.9999997500000625,4.0,0.9999997500000625,0
PRV53063,2.0,2.0,7000.0,3500.0,6.0,6.0,5.5,0.5,2.0,2.0,450.0,225.0,2.0,5.5,0.0,4,76.24777549623545,9.5382463410108,0.0,1.5,1.75,2.0,4.0,7450.0,1862.4995343751164,0.9999997500000625,1862.4995343751164,0.49999987500003124,0.49999987500003124,8.0,1.999999500000125,0
PRV53064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,28.0,6640.0,189.71428571428572,41.0,2.7714285714285714,0.11428571428571428,28,75.27329617678694,11.984868691879743,0.0,1.7142857142857142,1.3928571428571428,1.8571428571428572,35.0,6640.0,189.71428029387772,1.2499999553571444,237.14284867346967,0.0,0.9999999714285723,41.0,1.1714285379591847,0
PRV53065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,30.0,6230.0,163.94736842105263,67.0,3.026315789473684,0.18421052631578946,30,71.25503080082134,15.25212205135897,0.0,1.4333333333333333,1.3666666666666667,1.9666666666666666,38.0,6230.0,163.94736410664834,1.2666666244444458,207.66665974444467,0.0,0.9999999736842113,67.0,1.7631578483379515,0
PRV53066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1220.0,174.28571428571428,7.0,3.5714285714285716,0.14285714285714285,5,79.19945242984258,8.938639553888569,0.0,1.6,1.2,2.0,7.0,1220.0,174.28568938775865,1.399999720000056,243.99995120000975,0.0,0.9999998571428775,7.0,0.9999998571428775,0
PRV53067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,4540.0,283.75,29.0,1.6875,0.1875,14,78.86907206414392,12.094640488003902,0.0,1.6428571428571428,1.3571428571428572,1.7857142857142858,16.0,4540.0,283.7499822656261,1.1428570612244957,324.28569112245066,0.0,0.9999999375000038,29.0,1.812499886718757,0
PRV53069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,2630.0,239.0909090909091,11.0,2.6363636363636362,0.0,9,70.22100539965017,9.228312599734112,0.0,1.7777777777777777,1.3333333333333333,2.0,11.0,2630.0,239.0908873553739,1.2222220864197684,292.22218975309005,0.0,0.9999999090909174,11.0,0.9999999090909174,0
PRV53070,12.0,10.0,111000.0,9250.0,91.0,91.0,7.916666666666667,0.3333333333333333,8.0,7.0,530.0,66.25,8.0,1.375,0.0,17,77.09272456415832,12.141206291864199,0.0,1.5294117647058822,1.2352941176470589,1.8235294117647058,20.0,111530.0,5576.499721175013,1.176470519031146,6560.587849377185,0.5999999700000015,0.399999980000001,99.0,4.949999752500013,0
PRV53071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,12310.0,439.64285714285717,34.0,2.642857142857143,0.17857142857142858,20,74.28309377138946,12.91057791072823,0.0,1.65,1.4,1.85,28.0,12310.0,439.64284144132705,1.3999999300000034,615.4999692250015,0.0,0.9999999642857155,34.0,1.214285670918369,0
PRV53072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,4990.0,277.22222222222223,19.0,2.2777777777777777,0.16666666666666666,18,76.44870332344665,15.072229365729038,0.0,1.6666666666666667,1.4444444444444444,1.8888888888888888,18.0,4990.0,277.2222068209885,0.9999999444444475,277.2222068209885,0.0,0.9999999444444475,19.0,1.0555554969135834,0
PRV53073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,1270.0,90.71428571428571,14.0,2.642857142857143,0.21428571428571427,7,73.77295394543854,11.889643176642956,0.0,1.8571428571428572,1.4285714285714286,2.0,14.0,1270.0,90.71427923469435,1.999999714285755,181.42854551020778,0.0,0.9999999285714337,14.0,0.9999999285714337,0
PRV53074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,66.0,48950.0,275.0,415.0,2.668539325842697,0.20786516853932585,66,77.85364943065149,12.740283739977176,0.0,1.5757575757575757,1.5909090909090908,1.8636363636363635,178.0,48950.0,274.9999984550562,2.6969696561065204,741.6666554292931,0.0,0.9999999943820225,415.0,2.33146066105921,0
PRV53075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1780.0,890.0,2.0,1.5,0.5,2,73.79329226557152,4.301687249271759,0.0,2.0,1.5,1.5,2.0,1780.0,889.9995550002225,0.99999950000025,889.9995550002225,0.0,0.99999950000025,2.0,0.99999950000025,0
PRV53076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,47.0,30840.0,293.7142857142857,223.0,2.5904761904761906,0.2,47,76.59889029664905,12.942442980646174,0.0,1.6382978723404256,1.5319148936170213,1.8085106382978724,105.0,30840.0,293.7142829170068,2.23404250565867,656.1701988048894,0.0,0.9999999904761906,223.0,2.1238095035827667,0
PRV53077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,81.0,38270.0,308.6290322580645,394.0,2.1451612903225805,0.1693548387096774,81,75.95092148959363,9.648645492723386,0.012345679012345678,1.7037037037037037,1.4691358024691359,1.9135802469135803,124.0,38270.0,308.62902976912073,1.5308641786313064,472.4691299695169,0.0,0.999999991935484,394.0,3.17741932921436,0
PRV53078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,37.0,10880.0,241.77777777777777,85.0,2.6444444444444444,0.15555555555555556,37,72.89379728804781,13.988862781228931,0.0,1.5405405405405406,1.3783783783783783,1.9189189189189189,45.0,10880.0,241.77777240493842,1.2162161833455087,294.05404610664743,0.0,0.9999999777777784,85.0,1.8888888469135814,0
PRV53079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,2.0,0.0,1,67.08281998631075,0.0,0.0,1.0,1.0,2.0,1.0,50.0,49.999950000050006,0.9999990000010001,49.999950000050006,0.0,0.9999990000010001,1.0,0.9999990000010001,0
PRV53081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1800.0,200.0,9.0,2.0,0.1111111111111111,8,73.97878165639973,13.900941508905285,0.0,1.75,1.375,1.875,9.0,1800.0,199.99997777778026,1.1249998593750177,224.99997187500352,0.0,0.9999998888889013,9.0,0.9999998888889013,0
PRV53083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,1.0,1.0,0.0,1,85.4154688569473,0.0,0.0,2.0,1.0,1.0,1.0,10.0,9.999990000010001,0.9999990000010001,9.999990000010001,0.0,0.9999990000010001,1.0,0.9999990000010001,0
PRV53084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,5.0,2.0,0.0,1,72.41615331964408,0.0,0.0,1.0,1.0,2.0,1.0,100.0,99.99990000010001,0.9999990000010001,99.99990000010001,0.0,0.9999990000010001,5.0,4.999995000005001,0
PRV53085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,640.0,320.0,9.0,2.5,0.0,2,76.83367556468173,13.673635032226107,0.0,2.0,1.5,2.0,2.0,640.0,319.99984000008,0.99999950000025,319.99984000008,0.0,0.99999950000025,9.0,4.499997750001125,0
PRV53086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1060.0,265.0,24.0,2.25,0.0,4,83.77207392197126,5.527617622489247,0.0,1.25,1.25,1.75,4.0,1060.0,264.99993375001657,0.9999997500000625,264.99993375001657,0.0,0.9999997500000625,24.0,5.999998500000375,0
PRV53087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,16.0,9580.0,309.03225806451616,82.0,2.7096774193548385,0.16129032258064516,16,70.92659137577002,13.64719523796118,0.0,1.5625,1.5,1.75,31.0,9580.0,309.0322480957339,1.9374998789062574,598.7499625781273,0.0,0.9999999677419364,82.0,2.6451612049947997,0
PRV53090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,71.0,58850.0,328.7709497206704,436.0,2.536312849162011,0.16201117318435754,71,78.02816901408451,11.410913839127636,0.028169014084507043,1.6338028169014085,1.4647887323943662,1.9295774647887325,179.0,58850.0,328.7709478839612,2.521126725054553,828.873227762349,0.0,0.9999999944134078,436.0,2.435754176336569,0
PRV53091,4.0,4.0,19000.0,4750.0,31.0,31.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,79.85284052019165,7.630679894929368,0.0,1.25,1.25,1.75,4.0,19000.0,4749.9988125002965,0.9999997500000625,4749.9988125002965,0.9999997500000625,0.0,31.0,7.7499980625004845,0
PRV53095,2.0,2.0,36000.0,18000.0,16.0,16.0,9.5,0.5,2.0,2.0,100.0,50.0,3.0,5.0,0.5,4,67.20876112251882,10.829791345462086,0.0,1.25,1.5,2.0,4.0,36100.0,9024.997743750564,0.9999997500000625,9024.997743750564,0.49999987500003124,0.49999987500003124,19.0,4.749998812500297,0
PRV53096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,103.0,53000.0,407.6923076923077,303.0,2.4384615384615387,0.15384615384615385,103,73.22695586876924,12.056129389120635,0.019417475728155338,1.6310679611650485,1.5145631067961165,1.7864077669902914,130.0,53000.0,407.69230455621306,1.2621359100763505,514.5631018003583,0.0,0.9999999923076924,303.0,2.330769212840237,0
PRV53099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,220.0,110.0,2.0,2.5,0.0,2,90.53935660506502,10.785193368898717,0.0,1.5,1.5,2.0,2.0,220.0,109.9999450000275,0.99999950000025,109.9999450000275,0.0,0.99999950000025,2.0,0.99999950000025,0
PRV53100,5.0,5.0,50000.0,10000.0,27.0,27.0,6.8,0.4,125.0,71.0,36880.0,295.04,353.0,2.584,0.2,74,72.42059307767727,11.052080476642876,0.013513513513513514,1.5810810810810811,1.445945945945946,1.8513513513513513,130.0,86880.0,668.307687166864,1.756756733016801,1174.054038188459,0.03846153816568048,0.9615384541420119,380.0,2.9230769005917163,0
PRV53101,2.0,2.0,9000.0,4500.0,8.0,8.0,9.0,0.5,6.0,6.0,410.0,68.33333333333333,6.0,1.3333333333333333,0.3333333333333333,8,68.8025325119781,16.24323473860436,0.0,1.625,1.5,1.875,8.0,9410.0,1176.2498529687684,0.9999998750000157,1176.2498529687684,0.24999996875000394,0.7499999062500118,14.0,1.7499997812500274,0
PRV53102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,5910.0,311.05263157894734,51.0,3.0,0.05263157894736842,16,74.67573579739904,9.004483192444706,0.0,1.5,1.3125,1.6875,19.0,5910.0,311.05261520775707,1.1874999257812546,369.3749769140639,0.0,0.9999999473684238,51.0,2.6842103850415584,0
PRV53103,7.0,7.0,77000.0,11000.0,40.0,40.0,7.714285714285714,0.5714285714285714,72.0,60.0,11440.0,158.88888888888889,205.0,2.4444444444444446,0.08333333333333333,62,71.90943012960632,15.62046705230903,0.0,1.6129032258064515,1.403225806451613,1.8548387096774193,79.0,88440.0,1119.4936567152702,1.2741935278355883,1426.451589895942,0.08860759381509375,0.9113923935266786,245.0,3.1012657835282815,0
PRV53104,28.0,21.0,239500.0,8553.57142857143,199.0,199.0,8.428571428571429,0.6785714285714286,52.0,38.0,13270.0,255.19230769230768,154.0,2.5961538461538463,0.23076923076923078,55,75.16296434571589,11.34462176338702,0.0,1.709090909090909,1.3272727272727274,1.8909090909090909,80.0,252770.0,3159.6249605046883,1.454545428099174,4595.818098257853,0.34999999562500006,0.6499999918750001,353.0,4.412499944843751,0
PRV53106,4.0,2.0,18000.0,4500.0,10.0,10.0,9.0,0.5,40.0,26.0,9140.0,228.5,63.0,2.3,0.1,28,77.70216094651413,12.19503971300418,0.0,1.5357142857142858,1.4285714285714286,1.7857142857142858,44.0,27140.0,616.8181677995872,1.5714285153061245,969.2856796683685,0.09090908884297526,0.9090908884297526,73.0,1.6590908713842984,1
PRV53107,9.0,9.0,103000.0,11444.444444444445,68.0,68.0,7.888888888888889,0.8888888888888888,6.0,6.0,390.0,65.0,6.0,3.0,0.0,15,77.24955509924709,10.403807712268518,0.0,1.6,1.4666666666666666,1.8,15.0,103390.0,6892.666207155587,0.9999999333333378,6892.666207155587,0.5999999600000027,0.39999997333333515,74.0,4.933333004444466,0
PRV53108,5.0,5.0,54000.0,10800.0,34.0,34.0,8.8,0.8,43.0,35.0,15450.0,359.30232558139534,140.0,3.0697674418604652,0.20930232558139536,37,73.1521912055793,13.633936319601004,0.0,1.5675675675675675,1.5135135135135136,1.972972972972973,48.0,69450.0,1446.8749698567715,1.2972972622352092,1877.0269762965684,0.10416666449652782,0.8958333146701394,174.0,3.6249999244791686,0
PRV53109,3.0,2.0,15800.0,5266.666666666667,12.0,12.0,8.333333333333334,0.6666666666666666,25.0,20.0,6490.0,259.6,65.0,2.28,0.24,22,77.6551552485844,11.35364875584569,0.0,1.7727272727272727,1.5454545454545454,1.9545454545454546,28.0,22290.0,796.0714001403071,1.2727272148760356,1013.1817721281012,0.10714285331632667,0.8928571109693889,77.0,2.7499999017857175,0
PRV53110,1.0,1.0,15000.0,15000.0,12.0,12.0,10.0,1.0,29.0,21.0,8280.0,285.51724137931035,79.0,2.3448275862068964,0.1724137931034483,21,74.39627130797562,15.398521320679661,0.0,1.7619047619047619,1.4285714285714286,1.9047619047619047,30.0,23280.0,775.9999741333341,1.428571360544221,1108.5713757823153,0.033333332222222255,0.9666666344444454,91.0,3.0333332322222253,0
PRV53111,7.0,6.0,57000.0,8142.857142857143,40.0,40.0,8.571428571428571,0.7142857142857143,26.0,23.0,11750.0,451.9230769230769,120.0,2.769230769230769,0.11538461538461539,29,75.14022044419269,9.421975230808227,0.0,1.6206896551724137,1.3103448275862069,1.8620689655172413,33.0,68750.0,2083.333270202022,1.1379309952437588,2370.689573424497,0.21212120569329682,0.7878787640036738,160.0,4.84848470156107,0
PRV53113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,61.0,19320.0,238.5185185185185,217.0,2.345679012345679,0.09876543209876543,61,74.26958853693294,15.005643888003327,0.0,1.5901639344262295,1.5245901639344261,1.9344262295081966,81.0,19320.0,238.5185155738455,1.327868830690675,316.72130628325726,0.0,0.9999999876543212,217.0,2.6790123126047862,0
PRV53114,14.0,10.0,274000.0,19571.428571428572,114.0,114.0,7.571428571428571,0.7857142857142857,15.0,14.0,90680.0,6045.333333333333,36.0,2.6666666666666665,0.26666666666666666,22,75.24149088420135,11.77123726254736,0.0,1.5454545454545454,1.3636363636363635,1.8181818181818181,29.0,364680.0,12575.171980166482,1.3181817582644655,16576.362882892594,0.48275860404280674,0.5172413614744358,150.0,5.172413614744358,1
PRV53116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,8230.0,187.04545454545453,85.0,3.3181818181818183,0.25,25,75.50642026009582,9.546910673234303,0.0,1.68,1.44,1.84,44.0,8230.0,187.04545029442158,1.7599999296000028,329.1999868320005,0.0,0.9999999772727278,85.0,1.9318181379132242,0
PRV53117,18.0,18.0,127000.0,7055.555555555556,137.0,137.0,7.222222222222222,0.5,233.0,154.0,88370.0,379.2703862660944,587.0,2.7896995708154506,0.18454935622317598,167,74.6554365601446,13.054304992099125,0.0,1.7005988023952097,1.4311377245508983,1.8383233532934131,251.0,215370.0,858.047805346423,1.5029940029760838,1289.6407108404749,0.07171314712464881,0.9282868488912874,724.0,2.884462139902541,0
